word_id,word,part_of_speech,meaning_number,definition_text,synonym
let,let,vb,3,to allow someone to rent (property or accommodation),lease
let,let,vb,3,to allow someone to rent (property or accommodation),hire
let,let,vb,3,to allow someone to rent (property or accommodation),rent
let,let,vb,3,to allow someone to rent (property or accommodation),sublease
lethal,lethal,adj,1,SKM:lethal| capable of causing death,deadly
lethal,lethal,adj,1,SKM:lethal| capable of causing death,terminal
lethal,lethal,adj,1,SKM:lethal| capable of causing death,fatal
lethal,lethal,adj,1,SKM:lethal| capable of causing death,dangerous
lethal,lethal,adj,1,SKM:lethal| capable of causing death,devastating
lethal,lethal,adj,1,SKM:lethal| capable of causing death,destructive
lethal,lethal,adj,1,SKM:lethal| capable of causing death,mortal
lethal,lethal,adj,1,SKM:lethal| capable of causing death,murderous
lethal,lethal,adv,derived,adv,lethally
lethargy,lethargy,adj,derived,adj,lethargic
lethargy,lethargy,adv,derived,adv,lethargically
letter,letter,n,1,"a written or printed message, usually enclosed in an envelope and sent by post",message
letter,letter,n,1,"a written or printed message, usually enclosed in an envelope and sent by post",line
letter,letter,n,1,"a written or printed message, usually enclosed in an envelope and sent by post",note
letter,letter,n,1,"a written or printed message, usually enclosed in an envelope and sent by post",communication
letter,letter,n,1,"a written or printed message, usually enclosed in an envelope and sent by post",dispatch
letter,letter,n,1,"a written or printed message, usually enclosed in an envelope and sent by post",missive
letter,letter,n,1,"a written or printed message, usually enclosed in an envelope and sent by post",epistle
letter,letter,n,2,any of a set of conventional symbols used in writing or printing a language: character of the alphabet,character
letter,letter,n,2,any of a set of conventional symbols used in writing or printing a language: character of the alphabet,mark
letter,letter,n,2,any of a set of conventional symbols used in writing or printing a language: character of the alphabet,sign
letter,letter,n,2,any of a set of conventional symbols used in writing or printing a language: character of the alphabet,symbol
letter,letter,n,2,any of a set of conventional symbols used in writing or printing a language: character of the alphabet,glyph
letter,letter,n,derived,n,lettering
level,level,adj,1,on a horizontal plane,horizontal
level,level,adj,1,on a horizontal plane,even
level,level,adj,1,on a horizontal plane,flat
level,level,adj,1,on a horizontal plane,smooth
level,level,adj,1,on a horizontal plane,uniform
level,level,adj,2,having an even surface,horizontal
level,level,adj,2,having an even surface,even
level,level,adj,2,having an even surface,flat
level,level,adj,2,having an even surface,smooth
level,level,adj,2,having an even surface,uniform
level,level,adj,3,being of the same height as something else:,equal
level,level,adj,3,being of the same height as something else:,balanced
level,level,adj,4,equal to or even with (something or someone else):,even
level,level,adj,4,equal to or even with (something or someone else):,tied
level,level,adj,4,equal to or even with (something or someone else):,equal
level,level,adj,4,equal to or even with (something or someone else):,drawn
level,level,vb,8,(sometimes foll. by off ) to make horizontal or even,flatten
level,level,vb,8,(sometimes foll. by off ) to make horizontal or even,plane
level,level,vb,8,(sometimes foll. by off ) to make horizontal or even,smooth
level,level,vb,9,to make equal in position or status,equalize
level,level,vb,9,to make equal in position or status,balance
level,level,vb,10,to direct (an accusation or criticism) emphatically at someone,direct
level,level,vb,10,to direct (an accusation or criticism) emphatically at someone,point
level,level,vb,10,to direct (an accusation or criticism) emphatically at someone,turn
level,level,vb,10,to direct (an accusation or criticism) emphatically at someone,train
level,level,vb,10,to direct (an accusation or criticism) emphatically at someone,aim
level,level,vb,10,to direct (an accusation or criticism) emphatically at someone,focus
level,level,vb,11,to focus (a look) directly at someone,direct
level,level,vb,11,to focus (a look) directly at someone,point
level,level,vb,11,to focus (a look) directly at someone,turn
level,level,vb,11,to focus (a look) directly at someone,train
level,level,vb,11,to focus (a look) directly at someone,aim
level,level,vb,11,to focus (a look) directly at someone,focus
level,level,vb,12,to aim (a weapon) horizontally,direct
level,level,vb,12,to aim (a weapon) horizontally,point
level,level,vb,12,to aim (a weapon) horizontally,turn
level,level,vb,12,to aim (a weapon) horizontally,train
level,level,vb,12,to aim (a weapon) horizontally,aim
level,level,vb,12,to aim (a weapon) horizontally,focus
level,level,vb,13,to demolish completely,destroy
level,level,vb,13,to demolish completely,devastate
level,level,vb,13,to demolish completely,demolish
level,level,vb,13,to demolish completely,flatten
level,level,vb,13,to demolish completely,bulldoze
level,level,vb,13,to demolish completely,kennet
level,level,vb,16,position or status in a scale of values:,position
level,level,vb,16,position or status in a scale of values:,standard
level,level,vb,16,position or status in a scale of values:,degree
level,level,vb,16,position or status in a scale of values:,grade
level,level,vb,16,position or status in a scale of values:,standing
level,level,vb,16,position or status in a scale of values:,stage
level,level,vb,16,position or status in a scale of values:,rank
level,level,vb,16,position or status in a scale of values:,status
level,level,vb,17,stage or degree of progress:,position
level,level,vb,17,stage or degree of progress:,standard
level,level,vb,17,stage or degree of progress:,degree
level,level,vb,17,stage or degree of progress:,grade
level,level,vb,17,stage or degree of progress:,standing
level,level,vb,17,stage or degree of progress:,stage
level,level,vb,17,stage or degree of progress:,rank
level,level,vb,17,stage or degree of progress:,status
lever,lever,n,1,a handle used to operate machinery,handle
lever,lever,n,1,a handle used to operate machinery,bar
lever,lever,n,2,a bar used to move a heavy object or to prise something open,handle
lever,lever,n,2,a bar used to move a heavy object or to prise something open,bar
lever,lever,n,3,"a rigid bar that turns on a fixed support (fulcrum) to transfer effort and motion, for instance to move a load",handle
lever,lever,n,3,"a rigid bar that turns on a fixed support (fulcrum) to transfer effort and motion, for instance to move a load",bar
lever,lever,vb,5,to open or move with a lever,prise
lever,lever,vb,5,to open or move with a lever,force
leverage,leverage,n,1,the mechanical advantage gained by using a lever,force
leverage,leverage,n,1,the mechanical advantage gained by using a lever,hold
leverage,leverage,n,1,the mechanical advantage gained by using a lever,pull
leverage,leverage,n,1,the mechanical advantage gained by using a lever,strength
leverage,leverage,n,1,the mechanical advantage gained by using a lever,grip
leverage,leverage,n,1,the mechanical advantage gained by using a lever,grasp
leverage,leverage,n,2,the ability to influence people or events:,influence
leverage,leverage,n,2,the ability to influence people or events:,authority
leverage,leverage,n,2,the ability to influence people or events:,pull
leverage,leverage,n,2,the ability to influence people or events:,weight
leverage,leverage,n,2,the ability to influence people or events:,clout
levitate,levitate,n,derived,n,levitation
levy,levy,vb,1,"to impose and collect (a tax, tariff, or fine)",impose
levy,levy,vb,1,"to impose and collect (a tax, tariff, or fine)",charge
levy,levy,vb,1,"to impose and collect (a tax, tariff, or fine)",collect
levy,levy,vb,1,"to impose and collect (a tax, tariff, or fine)",demand
levy,levy,vb,1,"to impose and collect (a tax, tariff, or fine)",exact
levy,levy,pl,3,"A the imposition and collection of taxes, tariffs, or fines",tax
levy,levy,pl,3,"A the imposition and collection of taxes, tariffs, or fines",fee
levy,levy,pl,3,"A the imposition and collection of taxes, tariffs, or fines",toll
levy,levy,pl,3,"A the imposition and collection of taxes, tariffs, or fines",tariff
levy,levy,pl,3,"A the imposition and collection of taxes, tariffs, or fines",duty
levy,levy,pl,3,"A the imposition and collection of taxes, tariffs, or fines",excise
levy,levy,pl,3,"A the imposition and collection of taxes, tariffs, or fines",fee
levy,levy,pl,3,"A the imposition and collection of taxes, tariffs, or fines",toll
levy,levy,pl,3,"A the imposition and collection of taxes, tariffs, or fines",tariff
levy,levy,pl,3,"A the imposition and collection of taxes, tariffs, or fines",duty
levy,levy,pl,3,"A the imposition and collection of taxes, tariffs, or fines",excise
levy,levy,pl,3,"A the imposition and collection of taxes, tariffs, or fines",exaction
lewd,lewd,adv,derived,adv,lewdly
lewd,lewd,n,derived,n,lewdness
lexical,lexical,adv,derived,adv,lexically
lexicography,lexicography,n,derived,n,lexicographer
liability,liability,pl,1,someone or something that is a problem or embarrassment,disadvantage
liability,liability,pl,1,someone or something that is a problem or embarrassment,burden
liability,liability,pl,1,someone or something that is a problem or embarrassment,drawback
liability,liability,pl,1,someone or something that is a problem or embarrassment,inconvenience
liability,liability,pl,1,someone or something that is a problem or embarrassment,handicap
liability,liability,pl,1,someone or something that is a problem or embarrassment,nuisance
liability,liability,pl,1,someone or something that is a problem or embarrassment,hindrance
liability,liability,pl,1,someone or something that is a problem or embarrassment,millstone
liability,liability,pl,2,the state of being legally responsible,responsibility
liability,liability,pl,2,the state of being legally responsible,accountability
liability,liability,pl,2,the state of being legally responsible,culpability
liability,liability,pl,2,the state of being legally responsible,answerability
liable,liable,adj,1,probable or likely:,likely
liable,liable,adj,1,probable or likely:,tending
liable,liable,adj,1,probable or likely:,inclined
liable,liable,adj,1,probable or likely:,disposed
liable,liable,adj,1,probable or likely:,prone
liable,liable,adj,1,probable or likely:,apt
liable,liable,adj,2,commonly suffering a condition:,vulnerable
liable,liable,adj,2,commonly suffering a condition:,subject
liable,liable,adj,2,commonly suffering a condition:,exposed
liable,liable,adj,2,commonly suffering a condition:,prone
liable,liable,adj,2,commonly suffering a condition:,susceptible
liable,liable,adj,2,commonly suffering a condition:,open
liable,liable,adj,3,legally obliged or responsible; answerable,responsible
liable,liable,adj,3,legally obliged or responsible; answerable,accountable
liable,liable,adj,3,legally obliged or responsible; answerable,answerable
